Rank_num,Youtuber,Subscribers,Video_views,Category,Uploads,Country,Abbreviation,Channel_type,Video_views_for_the_last_30_days,Lowest_monthly_earnings,Highest_monthly_earnings,Lowest_yearly_earnings,Highest_yearly_earnings,Created_year,Created_month,Created_date,Gross_tertiary_education_enrollment_pct,Latitude,Longitude
179,Shorts Break,29000000,19466238065,Comedy,42,nan,nan,nan,60805,15,243,182,2900,2021,Jan,28,nan,nan,nan
180,infobells - Tamil,28900000,17930570614,Education,555,India,IN,Education,109828000,27500,439300,329500,5300000,2014,Mar,13,28.1,20.593684,78.96288
181,Aditya Music India,28500000,25857994495,Music,0,nan,nan,Music,nan,0,0,0,0,2010,Dec,16,nan,nan,nan
182,The Late Late Show with James Corden,28400000,9956764048,Entertainment,5809,United States,US,Entertainment,26435000,6600,105700,79300,1300000,2006,Nov,21,88.2,37.09024,-95.712891
183,Aditya Movies,28400000,10062770060,Movies,5436,India,IN,Film,227355000,56800,909400,682100,10900000,2012,Feb,23,28.1,20.593684,78.96288
184,Masha y el Oso,28300000,13577142726,Film & Animation,6,nan,nan,nan,2,0,0.01,0.01,0,2019,Jul,21,nan,nan,nan
185,infobells - Telugu,28300000,14814192034,Education,505,India,IN,Education,288110000,72000,1200000,864300,13800000,2014,Mar,13,28.1,20.593684,78.96288
186,HUM TV,28300000,23844936965,Entertainment,106983,Pakistan,PK,Entertainment,684860000,171200,2700000,2100000,32900000,2011,May,25,9,30.375321,69.345116
187,Shemaroo Movies,28200000,7600740993,Entertainment,3009,India,IN,Film,184966000,46200,739900,554900,8900000,2011,Mar,1,28.1,20.593684,78.96288
188,Michael Jackson,28200000,14412474625,Music,15,United States,US,Music,158591000,39600,634400,475800,7600000,2005,Jun,22,88.2,37.09024,-95.712891
189,Drake,28100000,15318895118,Music,3,nan,nan,Film,31,0.01,0.12,0.09,1,2005,Sep,23,nan,nan,nan
190,Goldmines Dishoom,28000000,8603468420,Film & Animation,3878,nan,nan,Film,129211000,32300,516800,387600,6200000,2016,Nov,26,nan,nan,nan
191,Sandeep Maheshwari,27800000,2303069221,People & Blogs,0,Singapore,SG,nan,nan,0,0,0,0,2008,Jan,2,84.8,1.352083,103.819836
192,Bounce Patrol - Kids Songs,27800000,21037851468,Music,292,Australia,AU,Music,127441000,31900,509800,382300,6100000,2013,Jan,1,113.1,-25.274398,133.775136
193,toycantando,27700000,15777682516,Music,619,Colombia,CO,Music,173836000,43500,695300,521500,8300000,2009,Jul,7,55.3,4.570868,-74.297333
194,MrBeast 2,27500000,4552581106,People & Blogs,27,United States,US,Music,649,0,0,0,0,2011,Jun,23,88.2,37.09024,-95.712891
195,Wiz Khalifa,27500000,13379395501,Music,682,United States,US,Music,90450000,22600,361800,271300,4300000,2008,May,9,88.2,37.09024,-95.712891
196,JYP Entertainment,27400000,19883150017,Music,1753,South Korea,KR,Music,307631000,76900,1200000,922900,14800000,2008,Jan,25,94.3,35.907757,127.766922
197,ýýý Kids Roma Show,27400000,10336420490,People & Blogs,642,United States,US,Entertainment,175844000,44000,703400,527500,8400000,2015,May,12,88.2,37.09024,-95.712891
198,DanTDM,27400000,19417887510,Gaming,3664,United Kingdom,GB,Games,78668000,19700,314700,236000,3800000,2012,Jul,14,60,55.378051,-3.435973
199,Nick Jr.,27300000,22440611155,Film & Animation,5438,United States,US,Entertainment,42546000,10600,170200,127600,2000000,2012,Sep,27,88.2,37.09024,-95.712891
200,Crazy XYZ,27300000,7705492350,Entertainment,1259,India,IN,Tech,102235000,25600,408900,306700,4900000,2017,Sep,10,28.1,20.593684,78.96288
201,ToyPuddingTV,27100000,15916882228,Entertainment,2,nan,nan,People,14,0,0.06,0.04,1,2017,Jun,7,nan,nan,nan
202,Dushyant kukreja,27100000,17318452893,Entertainment,889,India,IN,Entertainment,429692000,107400,1700000,1300000,20600000,2015,Sep,26,28.1,20.593684,78.96288
203,Gulshan Kalra,27100000,12732444881,Howto & Style,545,nan,nan,Howto,502779000,125700,2000000,1500000,24100000,2018,Apr,9,nan,nan,nan
204,Brent Rivera,27000000,6570935979,Comedy,554,United States,US,Entertainment,144453000,36100,577800,433400,6900000,2009,Aug,1,88.2,37.09024,-95.712891
205,Renato Garcia YT,26900000,7938616641,Entertainment,3956,Brazil,BR,Entertainment,82912000,20700,331600,248700,4000000,2011,Sep,29,51.3,-14.235004,-51.92528
206,Beast Reacts,26700000,4388047013,People & Blogs,241,United States,US,Entertainment,276187000,69000,1100000,828600,13300000,2016,Apr,24,88.2,37.09024,-95.712891
207,enchufetv,26700000,10317306313,Comedy,975,Colombia,CO,Comedy,24363000,6100,97500,73100,1200000,2011,Nov,13,55.3,4.570868,-74.297333
208,Netflix,26700000,7173668905,Entertainment,6471,United States,US,Entertainment,118226000,29600,472900,354700,5700000,2012,Jul,17,88.2,37.09024,-95.712891
209,Raffy Tulfo in Action,26500000,15065753455,News & Politics,10022,Philippines,PH,News,163130000,40800,652500,489400,7800000,2016,Apr,20,35.5,12.879721,121.774017
210,WORLDSTARHIPHOP,26500000,20358117330,Music,6873,United States,US,Music,89098000,22300,356400,267300,4300000,2008,Nov,8,88.2,37.09024,-95.712891
211,Goldmines Bollywood,26400000,8595760553,Film & Animation,3622,India,IN,Film,99677000,24900,398700,299000,4800000,2015,Jul,22,28.1,20.593684,78.96288
212,Alan Chikin Chow,26400000,27006526665,Comedy,865,United States,US,Comedy,1046000000,261500,4200000,3100000,50200000,2020,Feb,3,88.2,37.09024,-95.712891
213,PANDA BOI,26400000,17211600007,Entertainment,967,Italy,IT,Entertainment,1225000000,306400,4900000,3700000,58800000,2020,Dec,5,61.9,41.87194,12.56738
214,BB Ki Vines,26300000,4749833967,Entertainment,190,India,IN,Entertainment,17264000,4300,69100,51800,828600,2015,Jun,20,28.1,20.593684,78.96288
215,D Billions,26200000,31977463002,nan,775,United States,US,Entertainment,487076000,121800,1900000,1500000,23400000,2019,Jul,27,88.2,37.09024,-95.712891
216,Junya.ï¿½ï¿½ï¿½ï¿½,26200000,16097531087,Entertainment,5985,Japan,JP,Entertainment,721848000,180500,2900000,2200000,34600000,2020,Sep,14,63.2,36.204824,138.252924
217,Smosh,26100000,10435474336,Comedy,1619,United States,US,Comedy,68156000,17000,272600,204500,3300000,2005,Nov,19,88.2,37.09024,-95.712891
218,1MILLION Dance Studio,26100000,7886440199,Entertainment,0,Saudi Arabia,SA,Music,nan,0,0,0,0,2019,Jul,13,68,23.885942,45.079162
219,NichLmao,26000000,14101010609,People & Blogs,868,nan,nan,People,606362000,151600,2400000,1800000,29100000,2018,Sep,25,nan,nan,nan
220,Beyoncï¿,26000000,17308961985,Music,240,United States,US,Music,55454000,13900,221800,166400,2700000,2005,Nov,7,88.2,37.09024,-95.712891
221,Marï¿½ï¿½ï¿½ï¿½ï¿½,26000000,18597534412,Music,1,nan,nan,Music,3,0,0.01,0.01,0,2008,Jun,14,nan,nan,nan
222,Indosiar,25900000,11372071889,Music,65286,Indonesia,ID,Entertainment,230183000,57500,920700,690500,11000000,2013,Sep,23,36.3,-0.789275,113.921327
223,VanossGaming,25800000,15541421838,Gaming,1762,Canada,CA,Games,54947000,13700,219800,164800,2600000,2011,Sep,15,68.9,56.130366,-106.346771
224,David Guetta,25700000,17793809548,Music,749,United States,US,Music,164215000,41100,656900,492600,7900000,2009,Dec,11,88.2,37.09024,-95.712891
225,LosPolinesios,25700000,7466926260,People & Blogs,982,Mexico,MX,People,30501000,7600,122000,91500,1500000,2012,Dec,16,40.2,23.634501,-102.552784
226,Nicki Minaj,25700000,10242981063,Music,42,United States,US,Music,103631000,25900,414500,310900,5000000,2013,Aug,28,88.2,37.09024,-95.712891
227,Fede Vigevani,25600000,7962725960,Howto & Style,0,nan,nan,nan,nan,0,0,0,0,2019,Aug,1,nan,nan,nan
228,TaylorSwiftVEVO,25600000,25592378292,Music,287,United States,US,Music,318593000,79600,1300000,955800,15300000,2009,May,12,88.2,37.09024,-95.712891
229,ZHC,25500000,2726917087,Film & Animation,5,nan,nan,Entertainment,20,0.01,0.08,0.06,1,2006,Jan,24,nan,nan,nan
230,Post Malone,25500000,14401218086,Music,78,United States,US,Music,195499000,48900,782000,586500,9400000,2011,Dec,15,88.2,37.09024,-95.712891
231,Rans Entertainment,25400000,6430853035,People & Blogs,3716,Indonesia,ID,Entertainment,58487000,14600,233900,175500,2800000,2015,Dec,27,36.3,-0.789275,113.921327
232,LankyBox,25400000,34300482066,Comedy,8775,United States,US,Games,815341000,203800,3300000,2400000,39100000,2016,Jul,30,88.2,37.09024,-95.712891
233,Coldplay,25300000,17331663193,Music,398,United Kingdom,GB,Music,198875000,49700,795500,596600,9500000,2010,Jan,3,60,55.378051,-3.435973
234,Las Ratitas,25200000,9602246828,People & Blogs,4,nan,nan,People,11,0,0.04,0.03,1,2019,May,31,nan,nan,nan
235,WB Kids,25200000,11081602368,People & Blogs,2025,United States,US,Film,140319000,35100,561300,421000,6700000,2015,Mar,31,88.2,37.09024,-95.712891
236,ABPLIVE,25200000,7968363381,People & Blogs,12,nan,nan,People,2,0,0.01,0.01,0,2014,Jul,26,nan,nan,nan
237,Chris Brown,25200000,15520569496,Music,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
238,The Lallantop,25200000,10409352249,News & Politics,51129,India,IN,News,273920000,68500,1100000,821800,13100000,2015,Mar,23,28.1,20.593684,78.96288
239,RihannaVEVO,25100000,19458807708,Music,118,United States,US,Music,94246000,23600,377000,282700,4500000,2009,May,12,88.2,37.09024,-95.712891
240,WatchMojo.com,25100000,16357064198,Music,24837,Canada,CA,Entertainment,49009000,12300,196000,147000,2400000,2007,Jan,25,68.9,56.130366,-106.346771
241,TRANS7 OFFICIAL,25000000,14169516119,Entertainment,89179,Indonesia,ID,Entertainment,123189000,30800,492800,369600,5900000,2014,Sep,4,36.3,-0.789275,113.921327
242,Anuel AA,25000000,14827085149,Music,147,Colombia,CO,Music,284144000,71000,1100000,852400,13600000,2016,Sep,8,55.3,4.570868,-74.297333
243,Dan Rhodes,24800000,17387583720,Entertainment,1644,United Kingdom,GB,Entertainment,331889000,83000,1300000,995700,15900000,2015,Oct,30,60,55.378051,-3.435973
244,Yuya,24800000,2588501115,Howto & Style,672,Mexico,MX,Howto,336291,84,1300,1000,16100,2009,Sep,20,40.2,23.634501,-102.552784
245,America's Got Talent,24800000,3699352704,Entertainment,1894,United States,US,Entertainment,134412000,33600,537600,403200,6500000,2006,Jun,29,88.2,37.09024,-95.712891
246,mujjuu___14,24800000,14655527943,People & Blogs,872,nan,nan,People,400222000,100100,1600000,1200000,19200000,2020,May,18,nan,nan,nan
247,EminemVEVO,24700000,20531704527,Music,104,United States,US,Music,139443000,34900,557800,418300,6700000,2009,May,12,88.2,37.09024,-95.712891
248,Chloe Ting,24700000,2994726412,Howto & Style,412,Australia,AU,Howto,23263000,5800,93100,69800,1100000,2011,Aug,17,113.1,-25.274398,133.775136
249,KatyPerryVEVO,24600000,23755792542,Music,175,United States,US,Music,88940000,22200,355800,266800,4300000,2009,Dec,13,88.2,37.09024,-95.712891
250,Mark Rober,24600000,3647987299,Science & Technology,120,United States,US,Tech,88625000,22200,354500,265900,4300000,2011,Oct,20,88.2,37.09024,-95.712891
251,1theK (ï¿½ï¿½ï¿½ï¿½ï,24500000,23962070944,Music,18950,South Korea,KR,Entertainment,105567000,26400,422300,316700,5100000,2011,Jan,31,94.3,35.907757,127.766922
252,Like Nastya AE,24400000,12385924995,Entertainment,658,United States,US,Entertainment,169865000,42500,679500,509600,8200000,2018,Dec,19,88.2,37.09024,-95.712891
253,Amit Bhadana,24300000,2380248899,Entertainment,17,nan,nan,People,5,0,0.02,0.02,0,2009,Dec,31,nan,nan,nan
254,Pen Movies,24300000,6608773195,Film & Animation,1667,India,IN,Film,94853000,23700,379400,284600,4600000,2014,Mar,25,28.1,20.593684,78.96288
255,MrBeast en Espaï¿½ï,24200000,2700914170,Entertainment,67,Mexico,MX,Entertainment,33590000,8400,134400,100800,1600000,2021,Jul,9,40.2,23.634501,-102.552784
256,shfa show India,24200000,15724160183,nan,469,United Arab Emirates,AE,People,151208000,37800,604800,453600,7300000,2019,Apr,1,36.8,23.424076,53.847818
257,Super JoJo - Nursery Rhymes & Kids Songs,24100000,329774870,nan,36,United States,US,Education,328503000,82100,1300000,985500,15800000,2019,May,31,88.2,37.09024,-95.712891
258,Alejo Igoa,24100000,10999000479,Comedy,802,Argentina,AR,Entertainment,401512000,100400,1600000,1200000,19300000,2014,Jan,17,90,-38.416097,-63.616672
259,Daniel LaBelle,24100000,12916159065,Comedy,287,nan,nan,Comedy,398765000,99700,1600000,1200000,19100000,2009,Mar,11,nan,nan,nan
260,netd mï¿½ï¿,24100000,56106087508,Music,23491,Turkey,TR,Music,424815000,106200,1700000,1300000,20400000,2014,Jan,23,23.9,38.963745,35.243322
261,DJ Snake,24100000,8425505919,Music,252,United States,US,Music,63293000,15800,253200,189900,3000000,2008,Sep,24,88.2,37.09024,-95.712891
262,Diana and Roma ARA,24100000,11041261296,nan,590,United States,US,Entertainment,66884000,16700,267500,200700,3200000,2019,Feb,1,88.2,37.09024,-95.712891
263,KSI,24100000,6002166932,Entertainment,1252,United Kingdom,GB,Music,5439000,1400,21800,16300,261100,2009,Jul,25,60,55.378051,-3.435973
264,Spider Slack,24000000,13943030228,Comedy,901,Brazil,BR,Comedy,761451000,190400,3000000,2300000,36500000,2020,May,18,51.3,-14.235004,-51.92528
265,Goldmines Movies,24000000,5652938599,Film & Animation,3,nan,nan,People,3,0,0.01,0.01,0,2018,Apr,30,nan,nan,nan
266,Preston,24000000,8279004442,Gaming,4009,United States,US,Entertainment,151697000,37900,606800,455100,7300000,2012,Jul,4,88.2,37.09024,-95.712891
267,James Charles,23900000,4067878931,Entertainment,505,United States,US,Entertainment,58126000,14500,232500,174400,2800000,2015,Dec,1,88.2,37.09024,-95.712891
268,Collins Key,23900000,6582932625,Entertainment,257,United States,US,Entertainment,10853000,2700,43400,32600,520900,2011,Aug,9,88.2,37.09024,-95.712891
269,Diana and Roma EN,23900000,7213499085,People & Blogs,511,United States,US,Entertainment,177769000,44400,711100,533300,8500000,2011,Dec,22,88.2,37.09024,-95.712891
270,Venus Entertainment,23800000,5663125358,Entertainment,70,nan,nan,Entertainment,31633,8,127,95,1500,2016,May,17,nan,nan,nan
271,Troom Troom,23800000,10414479943,Howto & Style,2425,United States,US,Howto,98052000,24500,392200,294200,4700000,2015,Sep,12,88.2,37.09024,-95.712891
272,Enrique Iglesias,23800000,17688774915,Music,443,United States,US,Music,122914000,30700,491700,368700,5900000,2007,Apr,12,88.2,37.09024,-95.712891
273,Ninja,23700000,2543809954,Gaming,1732,United States,US,Games,8368000,2100,33500,25100,401700,2011,Nov,11,88.2,37.09024,-95.712891
274,FaZe Rug,23700000,7451792132,Gaming,0,Canada,CA,Games,nan,0,0,0,0,2012,Nov,30,68.9,56.130366,-106.346771
275,Mister Max,23700000,15510153803,People & Blogs,1099,United Kingdom,GB,Entertainment,32817000,8200,131300,98400,1600000,2014,Sep,22,60,55.378051,-3.435973
276,That Little Puff,23700000,20289689389,Pets & Animals,769,United States,US,Animals,755054000,188800,3000000,2300000,36200000,2020,Aug,29,88.2,37.09024,-95.712891
277,NickyJamTV,23600000,15901824841,Music,392,nan,nan,Music,77927000,19500,311700,233800,3700000,2012,Jan,10,nan,nan,nan
278,Juan De Dios Pantoja,23600000,2135644776,Entertainment,226,Mexico,MX,People,46862000,11700,187400,140600,2200000,2014,Jun,9,40.2,23.634501,-102.552784
279,Logan Paul,23600000,5994002464,Entertainment,719,United States,US,Entertainment,10803000,2700,43200,32400,518600,2015,Aug,29,88.2,37.09024,-95.712891
280,Maya and Mary,23600000,6766461070,Entertainment,552,United States,US,Entertainment,44542000,11100,178200,133600,2100000,2013,Aug,30,88.2,37.09024,-95.712891
281,Peppa Pig Espaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,23600000,7920637200,Film & Animation,1251,United Kingdom,GB,Film,53589000,13400,214400,160800,2600000,2014,Jul,28,60,55.378051,-3.435973
282,Jelly,23500000,14777034543,Gaming,6066,United Kingdom,GB,Games,41669000,10400,166700,125000,2000000,2014,May,27,60,55.378051,-3.435973
283,Miss Katy,23500000,14696994366,People & Blogs,1044,United Kingdom,GB,Entertainment,59629000,14900,238500,178900,2900000,2014,Nov,17,60,55.378051,-3.435973
284,Tilak,23400000,9465863821,Film & Animation,6672,India,IN,Film,367347000,91800,1500000,1100000,17600000,2020,Oct,10,28.1,20.593684,78.96288
285,Valentina Pontes ofc,23400000,7926899136,Film & Animation,1291,Brazil,BR,Entertainment,28285000,7100,113100,84900,1400000,2014,Apr,14,51.3,-14.235004,-51.92528
286,Sesame Street,23300000,22471357411,Entertainment,3657,United States,US,Entertainment,124187000,31000,496700,372600,6000000,2006,Jan,16,88.2,37.09024,-95.712891
287,Happy Lives,23200000,2634,Science & Technology,1,United States,US,Entertainment,6589000000,0,0,0,0,2016,Mar,15,88.2,37.09024,-95.712891
288,Lady Gaga,23200000,15751661213,People & Blogs,172,United States,US,Music,143169000,35800,572700,429500,6900000,2008,May,15,88.2,37.09024,-95.712891
289,Akshay Nagwadiya,23200000,7966720147,Entertainment,595,nan,nan,Entertainment,321179000,80300,1300000,963500,15400000,2017,Oct,25,nan,nan,nan
290,Wave Music Bhojpuri,23100000,12889240875,Music,22578,India,IN,Music,52678000,13200,210700,158000,2500000,2014,Aug,10,28.1,20.593684,78.96288
291,GMM GRAMMY OFFICIAL,23100000,25579831081,Music,15462,Thailand,TH,Music,130233000,32600,520900,390700,6300000,2010,Nov,8,49.3,15.870032,100.992541
292,TED,23100000,2551113422,People & Blogs,4445,United States,US,Tech,13246000,3300,53000,39700,635800,2006,Dec,6,88.2,37.09024,-95.712891
293,unknown boy varun,23100000,9299371231,Music,456,India,IN,Music,304021000,76000,1200000,912100,14600000,2016,Sep,27,28.1,20.593684,78.96288
294,Kids TV - Nursery Rhymes And Baby Songs,23100000,13151870846,Shows,3781,United States,US,Music,128448000,32100,513800,385300,6200000,2013,Aug,30,88.2,37.09024,-95.712891
295,Tsuriki Show,23000000,31494513067,Entertainment,2905,Germany,DE,Comedy,756717000,189200,3000000,2300000,36300000,2019,Jul,10,70.2,51.165691,10.451526
296,Technical Guruji,23000000,3378047383,Science & Technology,5041,India,IN,Tech,22262000,5600,89000,66800,1100000,2015,Oct,19,28.1,20.593684,78.96288
297,DrossRotzank,23000000,6041264489,Entertainment,1598,Argentina,AR,Entertainment,35539000,8900,142200,106600,1700000,2006,Mar,9,90,-38.416097,-63.616672
298,White Hill Music,23000000,10939966484,Entertainment,5718,India,IN,Music,93183000,23300,372700,279500,4500000,2014,Mar,23,28.1,20.593684,78.96288
299,Ultra Movie Parlour,22900000,5320485069,Movies,1670,India,IN,Film,118846000,0,0,0,0,2011,May,17,28.1,20.593684,78.96288
300,Alan Becker,22900000,5380073627,Film & Animation,0,United States,US,Games,nan,0,0,0,0,2006,Mar,21,88.2,37.09024,-95.712891
301,toyorbabytv,22900000,16298342829,Music,1159,Jordan,JO,Music,169056000,42300,676200,507200,8100000,2012,Nov,1,34.4,30.585164,36.238414
302,BabyBus - Canciones Infantiles & Videos para Niï¿½ï,22900000,13206471140,Education,1251,Mexico,MX,Education,136821000,34200,547300,410500,6600000,2018,Mar,19,40.2,23.634501,-102.552784
303,KL BRO Biju Rithvik,22800000,17988347989,Entertainment,1841,nan,nan,Entertainment,2033000000,508100,8100000,6100000,97600000,2020,Jul,21,nan,nan,nan
304,Vania Mania Kids,22700000,10115316784,People & Blogs,985,United States,US,Education,155215000,38800,620900,465600,7500000,2015,Sep,9,88.2,37.09024,-95.712891
305,Like Nastya PRT,22700000,11568118121,Entertainment,654,nan,nan,Entertainment,96613000,24200,386500,289800,4600000,2019,Apr,9,nan,nan,nan
306,Sun TV,22600000,20847038152,People & Blogs,60964,India,IN,Entertainment,982238000,245600,3900000,2900000,47100000,2016,Feb,26,28.1,20.593684,78.96288
307,Heroindori,22600000,9223534599,Comedy,495,India,IN,Entertainment,399152000,99800,1600000,1200000,19200000,2020,Jun,29,28.1,20.593684,78.96288
308,The Chainsmokers,22600000,14231943358,Music,180,United States,US,Music,81660000,20400,326600,245000,3900000,2012,Sep,22,88.2,37.09024,-95.712891
309,mmoshaya,22600000,17507060680,People & Blogs,1189,Saudi Arabia,SA,Entertainment,73829000,18500,295300,221500,3500000,2010,Dec,11,68,23.885942,45.079162
310,Sia,22600000,13405849040,Music,171,United States,US,Music,95253000,23800,381000,285800,4600000,2007,Nov,19,88.2,37.09024,-95.712891
311,LeoNata Family,22600000,27084848152,People & Blogs,2321,United States,US,People,1174000000,293500,4700000,3500000,56300000,2021,Sep,28,88.2,37.09024,-95.712891
312,Goldmines Cineplex,22500000,2431154438,Film & Animation,3377,India,IN,Film,48740000,12200,195000,146200,2300000,2015,Sep,12,28.1,20.593684,78.96288
313,Vlad and Niki Arabic,22500000,10613701948,nan,526,United States,US,Entertainment,65066000,16300,260300,195200,3100000,2018,Nov,9,88.2,37.09024,-95.712891
314,SSundee,22500000,13835173331,Gaming,3315,United States,US,Games,175094000,43800,700400,525300,8400000,2009,Nov,28,88.2,37.09024,-95.712891
315,Paulo Londra,22400000,8040036209,Music,58,Argentina,AR,Music,72242000,18100,289000,216700,3500000,2016,Aug,8,90,-38.416097,-63.616672
316,Smile Family,22300000,8663830163,People & Blogs,34,France,FR,Music,735,0.18,3,2,35,2019,Nov,3,65.6,46.227638,2.213749
317,FGTeeV,22300000,24059336857,Gaming,1724,United States,US,Games,132110000,33000,528400,396300,6300000,2013,May,24,88.2,37.09024,-95.712891
318,Kinder Spielzeug Kanal (Kidibli),22200000,11136266461,Entertainment,999,United States,US,Entertainment,139333000,34800,557300,418000,6700000,2015,Sep,25,88.2,37.09024,-95.712891
319,Charlie Puth,22000000,9924807127,Music,157,United States,US,Music,111500000,27900,446000,334500,5400000,2009,Sep,9,88.2,37.09024,-95.712891
320,Vlad and Niki ESP,22000000,8594440895,nan,515,United States,US,Entertainment,183871000,46000,735500,551600,8800000,2018,Oct,11,88.2,37.09024,-95.712891
321,Sagawa /ï¿½ï¿½ï¿½,22000000,18347969186,Entertainment,6274,Japan,JP,Entertainment,711254000,177800,2800000,2100000,34100000,2021,Feb,13,63.2,36.204824,138.252924
322,Ben Azelart,21900000,4454917643,Film & Animation,301,United States,US,Entertainment,184946000,46200,739800,554800,8900000,2014,Jun,5,88.2,37.09024,-95.712891
323,Zach Choi ASMR,21900000,5918314128,People & Blogs,946,United States,US,People,234222000,58600,936900,702700,11200000,2014,Jul,5,88.2,37.09024,-95.712891
324,Topper Guild,21900000,15552070846,Comedy,816,United States,US,Comedy,687028000,171800,2700000,2100000,33000000,2014,Jul,9,88.2,37.09024,-95.712891
325,Disney Latinoamï¿½ï¿½,21900000,20657571751,Entertainment,116,Mexico,MX,Music,4719,1,19,14,227,2008,Apr,7,40.2,23.634501,-102.552784
326,Stokes Twins,21800000,4469711607,People & Blogs,257,United States,US,People,197953000,49500,791800,593900,9500000,2008,Apr,11,88.2,37.09024,-95.712891
327,National Geographic,21800000,5614621131,Science & Technology,10162,United States,US,Entertainment,45812000,11500,183200,137400,2200000,2006,May,7,88.2,37.09024,-95.712891
328,Dua Lipa,21800000,11288359365,Music,164,United Kingdom,GB,Music,128047000,32000,512200,384100,6100000,2011,Feb,5,60,55.378051,-3.435973
329,OneDirectionVEVO,21800000,12140232004,Music,266,United Kingdom,GB,Music,51134000,12800,204500,153400,2500000,2010,Dec,4,60,55.378051,-3.435973
330,Rotana,21800000,19329351143,Music,135,nan,nan,Music,10571,3,42,32,507,2011,Oct,27,nan,nan,nan
331,Netflix India,21800000,7780934187,People & Blogs,1,nan,nan,People,408,0,0,0,0,2017,Sep,24,nan,nan,nan
332,Sourav Joshi Vlogs,21700000,9392093496,People & Blogs,1390,nan,nan,People,265336000,66300,1100000,796000,12700000,2019,Feb,19,nan,nan,nan
333,ZAMZAM ELECTRONICS TRADING,21700000,8507818877,nan,15126,United Arab Emirates,AE,People,1598000000,399600,6400000,4800000,76700000,2020,Dec,19,36.8,23.424076,53.847818
334,DUDU e CAROL,21600000,9597894786,Autos & Vehicles,2942,Brazil,BR,Entertainment,193174000,48300,772700,579500,9300000,2013,Mar,2,51.3,-14.235004,-51.92528
335,Village Cooking Channel,21600000,5863377051,Howto & Style,219,India,IN,Howto,194604000,48700,778400,583800,9300000,2018,Apr,25,28.1,20.593684,78.96288
336,Eva Bravo Play,21600000,9346383505,Entertainment,228,United States,US,Entertainment,63919000,16000,255700,191800,3100000,2019,May,7,88.2,37.09024,-95.712891
337,Tekashi 6ix9ine,21500000,5890180734,People & Blogs,51,United States,US,Music,113542000,28400,454200,340600,5400000,2018,Apr,6,88.2,37.09024,-95.712891
338,Tlnovelas,21500000,15013096899,News & Politics,158,Mexico,MX,Entertainment,15459,4,62,46,742,2014,Jan,2,40.2,23.634501,-102.552784
339,SMOL,21500000,22065582014,People & Blogs,6,nan,nan,Music,3,0,0.01,0.01,0,2006,Apr,2,nan,nan,nan
340,invictor,21500000,8409641722,Gaming,17,Chile,CL,People,49,0.01,0.2,0.15,2,2016,Jul,26,88.5,-35.675147,-71.542969
341,YOLO,21400000,1573058816,Comedy,0,Germany,DE,nan,nan,0,0,0,0,2013,Jun,11,70.2,51.165691,10.451526
